replicate,uav_estimate_x_m,uav_estimate_y_m,uav_error_xy_m,target_raw_x_m,target_raw_y_m,target_raw_error_xy_m,target_bias_corrected_x_m,target_bias_corrected_y_m,target_bias_corrected_error_xy_m
169,0.9496971638626044,3.780410845155369,0.036192242882025764,0.7736370945243636,4.727742384170401,0.18439391553407133,0.8892788910409739,4.862028435283377,0.017991645842154277
170,1.0037388186532261,3.7726100321865474,0.02496247455398708,0.729702885797831,4.753587466136605,0.20401503311386918,0.8453446823144414,4.887873517249581,0.06873662280835377
171,0.9921463331600108,3.7760269725112106,0.01483206955536868,0.7984207923633754,4.657918164550004,0.22543083710977993,0.9140625888799857,4.79220421566298,0.06419400898260819
172,0.9895610199721462,3.777524575025832,0.01235206335009663,0.7960318727782332,4.72170198566725,0.17363790172622134,0.9116736692948435,4.855988036780226,0.005474157969189068
173,0.9937043747526755,3.791433961358398,0.009179220305814997,0.7676511063569488,4.753163993989098,0.17249215432610543,0.8832929028735591,4.8874500451020735,0.03897692750776317
174,0.9867000841084898,3.7681653876593817,0.020865443997235573,0.7681038846590759,4.60471832320637,0.28665354359980744,0.8837456811756862,4.739004374319346,0.11904732653997718
175,0.9846102580611935,3.809137360638876,0.020188794820943125,0.7322295102156346,4.726560952861313,0.21679062088762788,0.847871306732245,4.860847003974288,0.05853684455879148
176,1.0283685493663128,3.788710978637953,0.043501632913918814,0.8148643667621067,4.688822151290697,0.19042631760630682,0.930506163278717,4.823108202403673,0.040829750938495855
177,1.002545247094393,3.763021456287966,0.031381525827291895,0.7529946243391901,4.662173201699025,0.24699742978139985,0.8686364208558004,4.796459252812,0.07032777333072729
178,0.992947642951367,3.790213104418107,0.00817816749028374,0.7124276753599426,4.74902849231829,0.22129712284393818,0.8280694718765529,4.883314543431266,0.08279565347765558
179,0.9868576324930387,3.8105569526705385,0.02169819915739541,0.7753067024497211,4.765586647643143,0.15903536513713898,0.8909484989663314,4.899872698756119,0.046528452762013596
180,0.9962334800685979,3.7730328068225427,0.019558819036367612,0.7560347429082529,4.748783612270078,0.1844633185228661,0.8716765394248632,4.883069663383053,0.04392323816761762
181,0.9751488540614445,3.7750471550814204,0.01696314647602133,0.7485937092384097,4.70858023258314,0.2157481059698914,0.8642355057550201,4.842866283696115,0.04394638777083849
182,0.9700152110449582,3.8056267424689447,0.022331582374503334,0.852024340209144,4.704795482471145,0.16053684480159341,0.9676661367257543,4.83908153358412,0.0637294906145214
183,0.9933361212599775,3.815107011126175,0.02749354031214053,0.8027857766350217,4.785580527294838,0.12506568146427918,0.918427573151632,4.919866578407814,0.06511014923005086
184,0.9963269884644206,3.775182574430823,0.017912728572661036,0.7882489895949829,4.745562344854896,0.16152438166995564,0.9038907861115932,4.879848395967872,0.02404464604772977
185,0.9911125518251758,3.7816488989156385,0.009607748210917342,0.8719183037873685,4.738633758390161,0.12218878580015434,0.9875601003039788,4.872919809503137,0.08311818745477657
186,0.9872856203024533,3.797537315309299,0.008921064861251177,0.8237682339426076,4.743741948433817,0.13920404335512218,0.9394100304592179,4.878027999546792,0.03989856610159672
187,0.9801082946338835,3.793453630856966,0.006552219516420685,0.7534047093945199,4.734501359026863,0.19516056777148524,0.8690465059111302,4.868787410139839,0.039320272184229704
188,0.998011697002623,3.770532711787083,0.02262679926467111,0.7280830710676429,4.672428192182174,0.25572057010677657,0.8437248675842532,4.80671424329515,0.07952261415760997
189,0.9789598159044919,3.7742097727002206,0.015880238458190674,0.8466537073072538,4.68595593833332,0.18008833236658361,0.9622955038238641,4.820241989446296,0.06647752733989788
190,0.979099444766812,3.7870959178801007,0.006058853106674445,0.8552863758246211,4.673468353746658,0.18941736202718965,0.9709281723412314,4.807754404859634,0.0806794209943684
191,0.9851908938590037,3.819992257742793,0.03104373577510713,0.858084662988457,4.754379017734351,0.11235933315481746,0.9737264595050673,4.8886650688473265,0.0750492952059194
192,0.998041309134238,3.801081728224918,0.01790868866885299,0.7469768129454597,4.716068720687488,0.2119173786616893,0.86261860946207,4.850354771800464,0.043934639589218484
193,0.9670533530536897,3.7816130338170098,0.01926604702042104,0.7734789348690637,4.728636979182115,0.18388732591559828,0.889120731385674,4.86292303029509,0.018461186205084572
194,0.9718764216854172,3.778088500476888,0.016933596341543043,0.7463519943809411,4.762674081504921,0.18505467825406255,0.8619937908975515,4.896960132617896,0.06032330037264538
195,0.9908197600227476,3.7877788835073463,0.00606634249061333,0.7596569539675848,4.724898824485462,0.19657078804121428,0.8752987504841951,4.859184875598437,0.03107378322310979
196,0.9983506064936795,3.7790174204899483,0.01674671253074384,0.7530223108505831,4.728792788480494,0.1990563590230104,0.8686641073671935,4.863078839593469,0.03821341855546365
197,0.9869041568093201,3.7988291696163436,0.010086703955847699,0.759533395274914,4.744396855595433,0.18424810920541065,0.8751751917915244,4.878682906708408,0.038482738266686495
198,0.9839395702791234,3.7734583450514423,0.015519630716500143,0.7291406944598268,4.738987625085015,0.21218384435372137,0.8447824909764371,4.87327367619799,0.06382348899388691
199,0.9847165110367896,3.7756699099994884,0.013281154839413759,0.7198885323411184,4.696430657891976,0.24524922920573702,0.8355303288577287,4.830716709004951,0.0750276677439776
200,0.9877405581594044,3.7745275494487758,0.014706020868745211,0.7392875399728384,4.693527996798643,0.23287179642589012,0.8549293364894487,4.827814047911619,0.058466558528538215
201,0.9813681371547925,3.789489640751817,0.0035407697074497867,0.7504220085163436,4.7140445609168165,0.21069877534325815,0.8660638050329539,4.848330612029792,0.040846486674218564
202,0.9990635488728958,3.7942067672201807,0.015137936937578608,0.7633407656849673,4.682462616020766,0.22470970925263903,0.8789825622015777,4.816748667133742,0.0476946770326679
203,0.9945119713448145,3.7814316432657473,0.01222878474950333,0.7847846893072353,4.757781261371879,0.15611498149839825,0.9004264858238457,4.892067312484855,0.03661052930425326
204,0.973582267592911,3.8150545717042377,0.02843934019843782,0.8322428724843796,4.74075514909817,0.13686279066279713,0.9478846690009899,4.875041200211146,0.04586313588989051
205,1.0104229140778873,3.7817579161284516,0.026548152915845908,0.772833044543403,4.6586036757781235,0.23815638033197992,0.8884748410600133,4.792889726891099,0.06547024438840907
206,0.9843719646527682,3.7957718257079787,0.006839600021955411,0.8423479549251455,4.745431437166841,0.1276075147059135,0.9579897514417558,4.879717488279817,0.0569977356311654
207,1.0063910144539943,3.7942666987870846,0.02217033101388383,0.729276226202238,4.751149258752761,0.20561580674489252,0.8449180227188483,4.885435309865737,0.06802158271449626
208,1.0164859876554282,3.7644325009357855,0.04001052253276713,0.809656806535445,4.752719694086702,0.1413146751418154,0.9252986030520554,4.887005745199677,0.036488322661842966
209,0.9789763641218158,3.7836031236237284,0.007955981610520132,0.7968188633214739,4.682057727844695,0.20540337667982067,0.9124606598380842,4.816343778957671,0.04006331210710902
210,0.9762001132036559,3.766242666455258,0.024305497716300497,0.8052010140077945,4.661334311843454,0.21923137999564132,0.9208428105244049,4.79562036295643,0.06204709765681675
211,0.9759744794980795,3.8162493354792386,0.028711141062388045,0.7842476057361083,4.690735335508799,0.2053209022080392,0.8998894022527186,4.825021386621774,0.031531451257329375
212,0.9753579626819819,3.802467753205858,0.016527456027857823,0.7654626996741892,4.746202784154088,0.17844812878201902,0.8811044961907996,4.880488835267063,0.03512353797181159
213,1.0052850456479663,3.80795666465848,0.02789477766249195,0.8176867690834275,4.783188724912504,0.11455866471693997,0.9333285656000379,4.91747477602548,0.06727241777771087
214,0.9794489568997711,3.778107741051856,0.01212107476562162,0.835199616505879,4.750880225469539,0.1267806608642025,0.9508414130224894,4.885166276582514,0.053371332773675825
215,1.018768682806336,3.8149460974060054,0.0427208561194065,0.7819816863264305,4.805323616468509,0.13412556346730795,0.8976234828430408,4.939609667581484,0.08413306030037337
216,0.978955745310496,3.799786725655838,0.012344224811134877,0.8518595377636017,4.7195873064475204,0.14675863470175482,0.967501334280212,4.853873357560496,0.06133531979214248
217,0.975713773217282,3.8001359126857204,0.014453792377979823,0.769618724267897,4.681194041292887,0.22176974797632,0.8852605207845073,4.8154800924058625,0.045534985876817036
218,0.9780150435833853,3.796284251266656,0.010037200849494953,0.8330959654792756,4.668081621450936,0.2015577783064343,0.9487377619958859,4.8023676725639115,0.06838688527875188
219,0.9809204015331682,3.811724451125727,0.02311377137814607,0.7314516231137278,4.76786809320334,0.19567635086405594,0.8470934196303381,4.902154144316316,0.07504436120207536
220,0.9606977886847097,3.79042260893863,0.02421459281697928,0.7900006479216546,4.753599233980684,0.15482500970529908,0.9056424444382649,4.88788528509366,0.031975252921188434
221,0.9828284862309639,3.776518647055135,0.012597679554425284,0.7504091607997709,4.748831152052894,0.18904420987188242,0.8660509573163813,4.883117203165869,0.0484965078454359
222,0.9780307492288682,3.7825451253634186,0.009368416640451223,0.7079147642498664,4.72876257181452,0.23555200626666878,0.8235565607664768,4.863048622927495,0.08295075733361434
223,0.9734596770184383,3.7639826773371348,0.027450274888227145,0.8279954948724549,4.739924440364545,0.1398918506131038,0.9436372913890653,4.874210491477521,0.04166868953570427
224,0.9621995256070635,3.796703142081068,0.023957221283022377,0.8158675473834903,4.790111662151719,0.11175874581879515,0.9315093439001007,4.924397713264694,0.07300999572352651
225,0.9684893195959235,3.782993016619207,0.01742800410285011,0.776644217621548,4.702473853023851,0.2008204513639175,0.8922860141381583,4.8367599041368265,0.023675147825301477
226,1.010025540821016,3.796075434295099,0.026147507814045977,0.7326632009295602,4.725866737720251,0.21685834889107847,0.8483049974461705,4.8601527888332265,0.058049901606905985
227,0.9559566888347825,3.7835886041781985,0.02940384440810594,0.7477150775889454,4.75088347185073,0.19012908822662153,0.8633568741055557,4.8851695229637055,0.051878384464236336
228,0.9970439281942679,3.7637344520837988,0.028001746833596696,0.8257720291759651,4.647953349651755,0.22297233518822235,0.9414138256925755,4.78223940076473,0.08165838454766883
229,1.012015086470202,3.7768882939751625,0.029706516699594513,0.8491742157394803,4.6466475149671655,0.2168980770719491,0.9648160122560906,4.780933566080141,0.09517371681298875
230,0.9611692675333278,3.7915184969357654,0.023837069049011977,0.809686555608871,4.715943737938051,0.17001990874702239,0.9253283521254814,4.850229789051027,0.019955306786985035
231,0.9523917985296081,3.795809645072358,0.03319228700790164,0.7454876601854967,4.746825729606374,0.19423929024065698,0.861129456702107,4.881111780719349,0.05163561748265185
232,0.9972570983076718,3.798625010787899,0.015719483455206285,0.7177257799134911,4.664271784018501,0.2687928814046384,0.8333675764301014,4.798557835131477,0.09270595493914749
233,0.9981083239211089,3.79061164060854,0.013344580097623014,0.7903954382999241,4.759037754240184,0.15098303429321347,0.9060372348165344,4.89332380535316,0.03740926582796296
234,1.0032838971510434,3.804797787677117,0.024296230244170807,0.7924859537739856,4.7353700646833,0.1657164448440531,0.9081277502905959,4.869656115796276,0.013875784956626488
235,1.0153816618222948,3.7689440324398538,0.0364877583454303,0.8340771422758748,4.725789119108887,0.1487764221832077,0.9497189387924851,4.8600751702218625,0.04371734135389368
236,0.9935478505129299,3.802774300026212,0.016323381395008323,0.8221912743717155,4.767677396832298,0.12183317208594054,0.9378330708883258,4.901963447945273,0.055866989623102714
237,0.9716199519121548,3.799911797547577,0.0171946501382463,0.7845975186906478,4.735355118877882,0.17123616074224285,0.9002393152072581,4.8696411699908575,0.014964639196765687
238,0.9953923362665582,3.8050550195383264,0.01923890965051542,0.7703410467388274,4.773969926410883,0.15865885677023017,0.8859828432554377,4.908255977523859,0.056109914376844906
239,0.9749897420223557,3.7936040631502252,0.010919247163013462,0.7564591204101095,4.778188322017801,0.16871203559000378,0.8721009169267199,4.9124743731307765,0.06604333569184272
240,0.9881224441425311,3.7570464040050884,0.03206940505159502,0.8018502470171525,4.731038736593927,0.1627357537249809,0.9174920435337628,4.865324787706903,0.014698855532019777
241,0.9849412171661623,3.8069362602195773,0.0179862052868249,0.8599563795559577,4.754473125121596,0.11148499821613686,0.975598176072568,4.888759176234571,0.07677795088995727
242,0.9620480535302137,3.780726872700936,0.024256004022670617,0.7877006868817814,4.7175235912161355,0.1821928642666964,0.9033424833983917,4.851809642329111,0.0050018485848084635
243,0.9630647483782536,3.788788895293836,0.021803422593200686,0.7341925697825522,4.718648117846643,0.22006527163640657,0.8498343662991625,4.852934168959618,0.05644439194446364
244,0.9716675895614751,3.7792308224180706,0.016392254479301427,0.8457206902065996,4.753508621080833,0.11893187784543736,0.9613624867232099,4.887794672193809,0.06371201004201119
245,0.9835008285654607,3.782374087886909,0.006716644935044382,0.7730877250755942,4.718471307435189,0.19133639778691633,0.8887295215922045,4.852757358548165,0.017753524819266224
246,1.0049407746390109,3.7830888145178263,0.02091146290045513,0.7822635688969072,4.680232506627557,0.2149989303528912,0.8979053654135175,4.8145185577405325,0.042219161371612926
247,0.9915222676081964,3.8138208089168018,0.02574552093779464,0.7792248841737595,4.750266189108288,0.1651796864128901,0.8948666806903698,4.8845522402212636,0.030798404944178175
248,0.9980898861719978,3.803646135768679,0.01976865937372654,0.7890147692000867,4.738062768173087,0.16619717744077844,0.9046565657166971,4.872348819286063,0.016506244342141325
249,0.9675891570542213,3.7846444083834454,0.017806841131353224,0.7775901080045506,4.743163358347486,0.17103629154281347,0.893231904521161,4.8774494094604615,0.025137757914334525
250,1.011981787327378,3.7956239907795517,0.027923466089972176,0.7814265247271915,4.78487859652877,0.1435777685982907,0.8970683212438019,4.919164647641746,0.06390554702914798
251,0.9693392099555471,3.7863654500638515,0.015742015727048718,0.8137707485615171,4.652977786251079,0.22299469964000024,0.9294125450781274,4.787263837364055,0.0724692332900796
252,0.9921736416133555,3.787407117248523,0.007467244629785618,0.7915437330745705,4.775174281326697,0.14023232872020536,0.9071855295911808,4.909460332439672,0.053554507628073955
253,1.0074913699337844,3.7847840293616146,0.023004198674567464,0.822541123418056,4.682612937614939,0.19243797854139996,0.9381829199346663,4.816898988727915,0.05044945987682159
254,0.9965336808140642,3.7991797013795177,0.015515818523417345,0.7522038363726562,4.742262793739739,0.1913938823955856,0.8678456328892665,4.876548844852715,0.04355246743942193
255,0.979783439383416,3.8058945607407897,0.017690664068325708,0.8084046355434726,4.778631949214659,0.12464584551714343,0.924046432060083,4.912918000327634,0.059731476726569865
256,0.9703448341283998,3.7877883283879754,0.014569143397714297,0.766901804225669,4.785297772758426,0.15617543053995786,0.8825436007422793,4.919583823871402,0.06792170423051758
257,0.9786610570107467,3.7765611336079816,0.013856765977623338,0.8267110588294427,4.697672104756922,0.17708549346188143,0.9423528553460531,4.831958155869898,0.043369969254739696
258,0.9948331090535503,3.7948660058605306,0.01158915767568542,0.800932211884018,4.769388003417657,0.13626521912213732,0.9165740084006283,4.903674054530632,0.04887287081263527
259,0.986078436552218,3.7969710181208485,0.008111696461939304,0.7723526706204327,4.75189668263798,0.1695137038629106,0.887994467137043,4.886182733750956,0.035321149092260036
260,0.9981629903865012,3.7909499549638905,0.013444965137120932,0.7708333460078096,4.782641496688626,0.15392570191643581,0.88647514252442,4.916927547801602,0.06412186813466383
261,1.0008485567598175,3.789680786256072,0.015997673272269235,0.762389219582912,4.691867961649163,0.218158053833084,0.8780310160995223,4.826154012762139,0.0409780634394044
262,0.9925776301984863,3.811283403763473,0.02362660997182198,0.7640694068425564,4.7722528024490956,0.16492559234356857,0.8797112033591667,4.906538853562071,0.057135292665720094
263,0.9860776427945279,3.7757937308345544,0.013212005777551683,0.7735061390961234,4.7042707431133595,0.20150337243717387,0.8891479356127338,4.838556794226335,0.024332622430071036
264,0.986412148617476,3.8036656504535333,0.014796284142286144,0.7452028713037763,4.672613515743741,0.24396612588363825,0.8608446678203866,4.806899566856717,0.0667802995990767
265,0.9774595028073424,3.79285584779872,0.00837457835645068,0.7473734609414633,4.639623645638163,0.2683426418994281,0.8630152574580736,4.773909696751138,0.09268103528459633
266,0.9903779931565185,3.791524388160468,0.006082033537719505,0.708551396403345,4.643460646908705,0.29017542530011975,0.8241931929199553,4.777746698021681,0.11329335024658313
267,1.0005046123182553,3.7771097361027572,0.019614119401965953,0.7855255745511512,4.735705636482447,0.1703308030224008,0.9011673710677616,4.869991687595422,0.014949363955699341
268,0.972357986874595,3.8209703276404547,0.03437699791309158,0.7013604398075329,4.717478845890162,0.24723224856413123,0.8170022363241433,4.851764897003138,0.08929425242796554
269,0.9836560390789967,3.7722863179620396,0.016707871553624843,0.8155427814138269,4.740552651624509,0.1467214304705348,0.9311845779304372,4.874838702737485,0.031342298671122454
270,0.9676633312855009,3.78520623806875,0.017606909705165017,0.7877809926413075,4.749367716752179,0.15929646010406492,0.9034227891579178,4.883653767865154,0.027877554494882686
271,0.9467753774716502,3.7534033500005695,0.05210176968919516,0.7427519040501409,4.656911970693841,0.25752173384319116,0.8583937005667512,4.791198021806816,0.08045940443726793
272,0.9812816418938491,3.80471769954122,0.016170119758115963,0.8116959362119547,4.754930536593184,0.138307116360557,0.927337732728565,4.8892165877061595,0.03944371399996245
273,0.9904167383207823,3.7774468474926457,0.012771862506945907,0.7832820444577139,4.655574890254791,0.2350424232811462,0.8989238409743242,4.789860941367767,0.06645349575390015
274,0.9590624927263987,3.8076910762176714,0.03189235739256908,0.7189339100889008,4.749766864072768,0.2152579675801093,0.8345757066055112,4.884052915185744,0.07695315238547241
275,0.9858445720889476,3.769031667663131,0.019942484352245948,0.7964190436923355,4.7576194914086045,0.14735618230376235,0.9120608402089458,4.89190554252158,0.03646472619568201
276,0.9751423511621466,3.781664497663692,0.012151605059326406,0.7251326593984752,4.705824248369545,0.23518627430892336,0.8407744559150855,4.840110299482521,0.06730740683285431
277,0.9859684883966487,3.799380357884587,0.010488092612917464,0.8028073798077021,4.764587031027659,0.13795221054905227,0.9184491763243124,4.898873082140635,0.04467044080658335
278,0.9996909582515464,3.7935112078109916,0.015509205451341768,0.8913947698639556,4.696917171895925,0.15968553582550987,1.0070365663805658,4.831203223008901,0.10382042084130887
279,0.9809941925030606,3.778517226528812,0.01112879779695289,0.749720071967004,4.701762346598357,0.21965649462183684,0.8653618684836143,4.836048397711332,0.04541399173515087
280,0.9708280276248857,3.799019273616753,0.017277007786975638,0.7961160796407676,4.718074156426423,0.17640447372701565,0.9117578761573779,4.852360207539398,0.006597407103642565
281,0.981649723289755,3.7728089363688038,0.016458892436722265,0.7134731947798908,4.692230467887474,0.25285611061780056,0.8291149912965011,4.8265165190004495,0.08250068482694402
282,0.9964285950571438,3.7905159666944384,0.011666568036380625,0.7844911197266164,4.707456615813227,0.19197112227069277,0.9001329162432268,4.841742666926202,0.01541627434523813
283,0.9658258283487922,3.7878036672932884,0.019076232254969766,0.8004987133445848,4.738306290850797,0.15812825631503552,0.9161405098611951,4.872592341963773,0.01941522649002853
284,0.9745432022161727,3.778575875757578,0.014636235152240763,0.7394313136108968,4.606647360764492,0.29991014936866284,0.8550731101275071,4.740933411877467,0.12583600443059711
285,0.9762754659656491,3.7624123301951946,0.02789414205064198,0.8184031761927391,4.717377670845315,0.1640147687372706,0.9340449727093494,4.851663721958291,0.028167622648288943
286,0.9896783319361507,3.81474315375312,0.026237750648083667,0.8104205045695154,4.760058648904051,0.13550694224057633,0.9260623010861257,4.894344700017027,0.04325923051069986
287,0.9850116202592527,3.7853908907996177,0.0035622284855418226,0.8145447279537753,4.780158505351096,0.1189105514955042,0.9301865244703856,4.914444556464072,0.06325404958702549
288,1.0042447053803347,3.7952177690600344,0.020365548399247715,0.7852435426079604,4.72764939154491,0.17630230743425618,0.9008853391245707,4.861935442657885,0.008030730413497627
289,1.008492621330488,3.7942309824277376,0.02420804520678283,0.8167767304830558,4.742108756722738,0.14473547569929185,0.9324185269996661,4.876394807835713,0.033269175589984636
290,0.9830060107392189,3.7979476377376606,0.009187992274376095,0.8149723628091008,4.78171035390239,0.11759589917039827,0.9306141593257111,4.915996405015366,0.06485244164633049
291,0.9734839440757854,3.7994026713804185,0.015454483967417002,0.7392605452918205,4.723193938439911,0.2132689229151512,0.8549023418084308,4.857479989552886,0.05132152824329696
292,0.9958163181951591,3.7887490651517544,0.010950591382498874,0.8232586174937344,4.744827748645637,0.13863486830499708,0.9389004140103447,4.8791137997586125,0.04009371924147642
293,0.976166379806533,3.7663927321204183,0.02417747709611518,0.7543756510050098,4.719329936334351,0.2042206735461946,0.8700174475216201,4.853615987447326,0.03625551093872176
294,0.9991015850835877,3.7691709645608227,0.02436853390027491,0.8917487858300858,4.662837205554118,0.19361774510281893,1.007390582346696,4.797123256667094,0.11702987025078453
295,0.9955943537155316,3.7865942946624704,0.010982445748870723,0.8208531247961804,4.748222907635672,0.13741052707730736,0.9364949213127908,4.882508958748647,0.04031161814630342
296,0.9937098531104122,3.7857964998887046,0.009387851504354859,0.8167857966522302,4.752820322834671,0.13646754297309407,0.9324275931688405,4.887106373947646,0.04075285374849248
297,1.0208080059604474,3.792964572067577,0.03616392911912758,0.8105205062071813,4.7406545091032335,0.1497982702527506,0.9261623027237916,4.874940560216209,0.027576611821972803
298,0.9462480039644019,3.7782912234057724,0.04006351347592139,0.7651954425279812,4.679028548373765,0.22621022161121754,0.8808372390445915,4.81331459948674,0.04957877270836369
299,1.0025474894464292,3.7798932649570576,0.019864731991810314,0.799183004788027,4.735618009837136,0.16100924666412958,0.9148248013046373,4.869904060950112,0.016434232571607726
300,0.9779523005783953,3.7798068222903867,0.011463963972585525,0.7501116586301267,4.733444418530084,0.19840006950507372,0.8657534551467371,4.867730469643059,0.04213704815710413
301,0.9747907542316782,3.8020198001972916,0.016503230047466032,0.722616414063943,4.67535864794178,0.25749464242480735,0.8382582105805533,4.809644699054756,0.0822010806154413
302,0.9992219319773409,3.789639330059507,0.01437088996289787,0.8304967523716515,4.701591088559528,0.17189188028787739,0.9461385488882619,4.835877139672504,0.04468332206138087
303,0.9671013689112973,3.7961281625632597,0.0191614487113529,0.7515805309700739,4.738515517278951,0.19413859422501242,0.8672223274866843,4.872801568391926,0.0424784502955172
304,1.0085072510827493,3.7794812929103156,0.02546555772756076,0.935563686998909,4.7306028901246995,0.12870634923510735,1.0512054835155193,4.864888941237675,0.145282909456919
305,0.998303810022092,3.8136949342200874,0.02815730849416499,0.7364812354494802,4.730685165885162,0.21091928254275444,0.8521230319660905,4.864971216998137,0.05483005986613392
306,0.9809543792377178,3.7903895141793624,0.0041694968603700165,0.7534334711587128,4.775415922056368,0.17267801468785368,0.8690752676753232,4.909701973169343,0.06535515034751892
307,0.9841750836047716,3.7590275583103123,0.029930659361750076,0.7319553773556765,4.732763170176547,0.21337182453834347,0.8475971738722868,4.867049221289522,0.05965119012118384
308,0.9951997745298253,3.8001952761341484,0.015271082866469351,0.8136944271033129,4.679778202844564,0.19895078500276472,0.9293362236199232,4.81406425395754,0.04782008870024003
309,0.9951415549708297,3.7954955450347456,0.012181795723127005,0.8051032309826407,4.715422550611668,0.17308568730222346,0.920745027499251,4.849708601724643,0.01581378778178585
310,0.9929631649213907,3.7828441885410418,0.010140120014453937,0.7383376544867557,4.730532877462065,0.20951949077899504,0.853979451003366,4.8648189285750405,0.05297421614373816
311,0.9858628198235742,3.80853893637079,0.019613997125246346,0.7809893452977777,4.771414656182387,0.15105627486956194,0.8966311418143881,4.905700707295362,0.05069704419974496
312,0.9675812617237611,3.80083265565748,0.020976396679222846,0.7426534142923426,4.776904150346118,0.1816319995178511,0.8582952108089529,4.911190201459093,0.07314525606267687
313,0.980339473614306,3.8000386934624144,0.011977406074255823,0.817045117963657,4.6865185223817125,0.19142550399203492,0.9326869144802673,4.820804573494688,0.043980577733559484
314,0.9697071536706049,3.783394151354432,0.016146457562080715,0.6612612420238275,4.746183451864978,0.26839520202099737,0.7769030385404379,4.880469502977953,0.13160787622153736
315,0.9370337498591289,3.8193628086311127,0.05668334122646829,0.6868081907712456,4.796888970447331,0.227193366018245,0.8024499872878559,4.931175021560307,0.12817235269671026
316,0.9814263670279839,3.78401961966039,0.00601270203436564,0.7908189818015954,4.7425268200472095,0.1617703142989266,0.9064607783182057,4.876812871160185,0.020899604559078338
317,0.9715931392151116,3.8070256794160184,0.02242617612420826,0.7510461880724406,4.7105248405925675,0.21262872071784136,0.8666879845890509,4.844810891705543,0.04104263905117671
318,0.9804494378244665,3.800550118384771,0.012412812083416285,0.7098079294213586,4.737872344183095,0.2291372707854986,0.825449725937969,4.87215839529607,0.08236782204168333
319,0.958101386821872,3.795261135184775,0.02750012036580648,0.8183639959970663,4.7189295591932305,0.1627272117575945,0.9340057925136767,4.853215610306206,0.027936503498213208
320,0.9831344183451713,3.7851510089642075,0.004175850233591963,0.845373514552057,4.731163337031394,0.13879053354780918,0.9610153110686673,4.86544938814437,0.05563834031894567
321,0.982439487066032,3.782035115606773,0.007328988898904543,0.7963144731561996,4.700876699048714,0.19003071010954956,0.91195626967281,4.83516275016169,0.021535693593120027
322,0.9611038664960695,3.7818395124711093,0.024804752852258992,0.7600012897338957,4.741163564243966,0.18585459498316337,0.875643086250506,4.875449615356941,0.036267483112977866
323,0.9831853728720872,3.8031710296637193,0.014319973316600978,0.7929382769545665,4.794687402095581,0.12875179076513224,0.9085800734711769,4.928973453208557,0.0730973178667881
324,0.979387819608556,3.815582880065123,0.027190569227917964,0.7760328816730218,4.7336785832563635,0.17856425808133178,0.8916746781896321,4.867964634369339,0.01887276412963484
325,0.949197178376778,3.7611564219599907,0.04522025603272829,0.7675125544250864,4.692255068539474,0.21451980305908316,0.8831543509416967,4.8265411196524495,0.03733524524414158
326,0.9960627327344076,3.8044765918703956,0.019141584084776276,0.8117490683214018,4.711461401256543,0.17259139593297787,0.9273908648380121,4.845747452369518,0.023503821266005146
327,0.9993340559194036,3.7983236283233586,0.0172377534447965,0.8204803254954804,4.687647473981487,0.18884328716679746,0.9361221220120908,4.821933525094463,0.04527766328303998
328,1.016276114855721,3.7853878839669957,0.031609912360780985,0.7882165640681477,4.73317633494284,0.17024936105519106,0.903858360584758,4.8674623860558155,0.011782523361955987
329,1.0108823111178962,3.7909125093767737,0.026088640638318675,0.844907032620673,4.697041151733681,0.170287092024549,0.9605488291372833,4.831327202846657,0.05965190496549677
330,0.9732603180674083,3.808433921305671,0.0226791439415924,0.7070116341202749,4.7853631568830775,0.211313872374747,0.8226534306368852,4.919649207996053,0.10508135934461009
331,0.9672557451301229,3.795816498987076,0.01890297617575183,0.8128115471995665,4.6934459882583734,0.18739676711431247,0.9284533437161768,4.827732039371349,0.035909394035308934
332,0.9934353995068604,3.811238166999763,0.02387804114309251,0.7892572647099408,4.792669481418548,0.13294955998902588,0.9048990612265512,4.926955532531523,0.07105254970142175
333,0.9748272992407376,3.801018892102476,0.015699054548884036,0.8085593219609705,4.663192400357129,0.2160455077436935,0.9242011184775808,4.797478451470105,0.06114620214889679
334,0.9859177184906711,3.7943999206529972,0.005549972617572271,0.7459512841894583,4.792146707188678,0.17247038157111963,0.8615930807060687,4.926432758301654,0.0834418749104759
335,0.9934777400155609,3.788326535327701,0.008632723749870237,0.7471590293853446,4.714949630203721,0.21252114206175493,0.862800825901955,4.849235681316697,0.04391013766028553
336,0.9791120384168964,3.8058399640680585,0.01784348986430066,0.7341933732275349,4.7199837455243685,0.2192340226229238,0.8498351697441452,4.854269796637344,0.05638883252776092
337,0.9949373642967283,3.788884490344604,0.010070004479314684,0.8347040441574601,4.706080914704933,0.16601774886579534,0.9503458406740705,4.840366965817909,0.046803774502349835
338,0.9823197646118708,3.775890643355657,0.013305769516723525,0.7873382351052812,4.7336679346626465,0.17050641667538455,0.9029800316218916,4.867953985775622,0.012462260483528434
339,0.9625590886014586,3.784427873348809,0.022762249922144016,0.8269399274451003,4.744502889052283,0.13672890646290226,0.9425817239617106,4.878788940165259,0.042975014181697066
340,0.9887392763697654,3.7895072691377547,0.00391157219405017,0.7820724658929965,4.683906742784191,0.21211894935722933,0.8977142624096068,4.8181927938971665,0.038664771429915826
